ruleID,message,sentence,replacements,offsetInContext,context,offset,errorLength,category,ruleIssueType,Dataset_ID,Dataset_Name,Dataset_Long_Name
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,It is a global climatological 1° X 1° gridded dataset with physical and nutrient data available at depth levels ranging from 0-1500m.,['-1500\xa0m'],43,...available at depth levels ranging from 0-1500m. Each variable has fields for Objective...,315,6,PUNCTUATION,typographical,89,WOA_Climatology,World Ocean Atlas 2013 v2 Climatology
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"Each variable has fields for Objectively Analyzed Climatology, Statistical Mean, Number of Apparent Observations,  Standard Deviation and Standard Error.",[' '],43,"...l Mean, Number of Apparent Observations,  Standard Deviation and Standard Error.",436,2,TYPOGRAPHY,whitespace,89,WOA_Climatology,World Ocean Atlas 2013 v2 Climatology
EN_SPECIFIC_CASE,"If the term is a proper noun, use initial capitals.",This dataset consists of relative microbial abundances (primarily Bacteria/Archaea) sampled across a latitudinal transect of the Atlantic ocean.,['Atlantic Ocean'],43,...ed across a latitudinal transect of the Atlantic ocean. Samples were collected between April -...,129,14,CASING,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Samples were collected between April - May 2012 on the cruise ANT28-5 (R/V Polarstern) by the research groups of Irene Wagner-Döbler (Technische Universität Braunschweig) and Meinhard Simon (Carl von Ossietzky University of Oldenburg).,['Polar stern'],43,...l - May 2012 on the cruise ANT28-5 (R/V Polarstern) by the research groups of Irene Wagner...,220,10,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Samples were collected between April - May 2012 on the cruise ANT28-5 (R/V Polarstern) by the research groups of Irene Wagner-Döbler (Technische Universität Braunschweig) and Meinhard Simon (Carl von Ossietzky University of Oldenburg).,[],43,...rstern) by the research groups of Irene Wagner-Döbler (Technische Universität Braunschweig) a...,264,13,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Samples were collected between April - May 2012 on the cruise ANT28-5 (R/V Polarstern) by the research groups of Irene Wagner-Döbler (Technische Universität Braunschweig) and Meinhard Simon (Carl von Ossietzky University of Oldenburg).,"['Technical', 'Technique', 'Technicize', 'Technic', 'Technics']",43,...research groups of Irene Wagner-Döbler (Technische Universität Braunschweig) and Meinhard ...,279,10,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Samples were collected between April - May 2012 on the cruise ANT28-5 (R/V Polarstern) by the research groups of Irene Wagner-Döbler (Technische Universität Braunschweig) and Meinhard Simon (Carl von Ossietzky University of Oldenburg).,['University'],43,...oups of Irene Wagner-Döbler (Technische Universität Braunschweig) and Meinhard Simon (Carl ...,290,11,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Samples were collected between April - May 2012 on the cruise ANT28-5 (R/V Polarstern) by the research groups of Irene Wagner-Döbler (Technische Universität Braunschweig) and Meinhard Simon (Carl von Ossietzky University of Oldenburg).,"['Mansard', 'Reinhard']",43,...echnische Universität Braunschweig) and Meinhard Simon (Carl von Ossietzky University of...,320,8,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"At each oceanographic station, multiple depths were sampled primarily in the photic zone (≤ 200 m), and each sample was sequentially filtered to obtain three size fractions:    1.",[' '],43,...filtered to obtain three size fractions:    1. Free-living (0.2 - 3 μm; FL)   2. Sma...,554,4,TYPOGRAPHY,whitespace,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Free-living (0.2 - 3 μm; FL)   2.,"['km', 'FM', 'am', 'cm', 'mm', 'PM', 'pm', 'DM', 'VM', 'um', 'JM', 'gm', 'GM', 'AM', 'Am', 'BM', 'CM', 'Cm', 'EM', 'Fm', 'HM', 'KM', 'M', 'MM', 'NM', 'OM', 'Pm', 'QM', 'RM', 'SM', 'Sm', 'TM', 'Tm', 'Wm', 'YM', 'em', 'm', 'om', 'rm', '3M', 'IM', 'LM', 'dm', 'hm', 'nm', 'vm', 'µm']",43,...e fractions:    1. Free-living (0.2 - 3 μm; FL)   2. Small particle associated (3 ...,582,2,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
WHITESPACE_RULE,Possible typo: you repeated a whitespace,Free-living (0.2 - 3 μm; FL)   2.,[' '],43,...ions:    1. Free-living (0.2 - 3 μm; FL)   2. Small particle associated (3 - 8 μm; ...,589,3,TYPOGRAPHY,whitespace,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Small particle associated (3 - 8 μm; SPA)   3.,"['km', 'FM', 'am', 'cm', 'mm', 'PM', 'pm', 'DM', 'VM', 'um', 'JM', 'gm', 'GM', 'AM', 'Am', 'BM', 'CM', 'Cm', 'EM', 'Fm', 'HM', 'KM', 'M', 'MM', 'NM', 'OM', 'Pm', 'QM', 'RM', 'SM', 'Sm', 'TM', 'Tm', 'Wm', 'YM', 'em', 'm', 'om', 'rm', '3M', 'IM', 'LM', 'dm', 'hm', 'nm', 'vm', 'µm']",43,...)   2. Small particle associated (3 - 8 μm; SPA)   3. Large particle associated (>...,628,2,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
WHITESPACE_RULE,Possible typo: you repeated a whitespace,Small particle associated (3 - 8 μm; SPA)   3.,[' '],43,...mall particle associated (3 - 8 μm; SPA)   3. Large particle associated (> 8 μm; LP...,636,3,TYPOGRAPHY,whitespace,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"Large particle associated (> 8 μm; LPA)  Detailed methods are available in three previously-published papers that discuss large-scale patterns in microbial diversity, co-occurrence, and biogeography across this transect (Milici et al., 2016a, b, c).","['km', 'FM', 'am', 'cm', 'mm', 'PM', 'pm', 'DM', 'VM', 'um', 'JM', 'gm', 'GM', 'AM', 'Am', 'BM', 'CM', 'Cm', 'EM', 'Fm', 'HM', 'KM', 'M', 'MM', 'NM', 'OM', 'Pm', 'QM', 'RM', 'SM', 'Sm', 'TM', 'Tm', 'Wm', 'YM', 'em', 'm', 'om', 'rm', '3M', 'IM', 'LM', 'dm', 'hm', 'nm', 'vm', 'µm']",43,...PA)   3. Large particle associated (> 8 μm; LPA)  Detailed methods are available i...,673,2,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"Large particle associated (> 8 μm; LPA)  Detailed methods are available in three previously-published papers that discuss large-scale patterns in microbial diversity, co-occurrence, and biogeography across this transect (Milici et al., 2016a, b, c).",[' '],43,... Large particle associated (> 8 μm; LPA)  Detailed methods are available in three ...,681,2,TYPOGRAPHY,whitespace,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"Large particle associated (> 8 μm; LPA)  Detailed methods are available in three previously-published papers that discuss large-scale patterns in microbial diversity, co-occurrence, and biogeography across this transect (Milici et al., 2016a, b, c).","['Militia', 'Mimic', 'Medici', 'Milieu', 'Mimics', 'Silica', 'Malice', 'MITIC', 'Milch', 'Umbilici', 'ICICI', 'Silicic']",43,"... and biogeography across this transect (Milici et al., 2016a, b, c).",863,6,TYPOS,misspelling,82,ESV,Exact Sequence Variants from Free-Living (0.2 - 3 uM) size fraction from the ANT28/5 cruise
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"This dataset contains single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files Single cells were isolated from CMORE, HOT, BATS, GEOTRACES, and SCOPE cruises.",[],43,"...dataset contains single cell genomes of Prochlorococcus, Synechococcus, extracellular virus par...",45,15,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"This dataset contains single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files Single cells were isolated from CMORE, HOT, BATS, GEOTRACES, and SCOPE cruises.",[],43,"...single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and add...",62,13,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"This dataset contains single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files Single cells were isolated from CMORE, HOT, BATS, GEOTRACES, and SCOPE cruises.","['MORE', 'CORE', 'CHORE', 'CRORE', 'CMO RE']",43,"...n files Single cells were isolated from CMORE, HOT, BATS, GEOTRACES, and SCOPE cruise...",382,5,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"This dataset contains single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files Single cells were isolated from CMORE, HOT, BATS, GEOTRACES, and SCOPE cruises.","['RETRACES', 'FOOTRACES', 'GEOTAXES']",43,"...ls were isolated from CMORE, HOT, BATS, GEOTRACES, and SCOPE cruises. If the same ""sample...",400,9,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
I_E,The abbreviation “i.e.” (= that is) requires two periods.,"If the same ""sample"" was assayed multiple times (ie. technical replicates), then each replicate gets a separate row with a unique Assay Name, and the same Sample Name.",['i.e.'],43,"...me ""sample"" was assayed multiple times (ie. technical replicates), then each replic...",479,3,PUNCTUATION,typographical,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,16S rRNA and 16S-23S Intergenic Transcribed Spacer (ITS) sequences: 16S ITS sequences were prepared using polymerase chain reaction (PCR) amplification of target ribosomal RNA genomic regions using group specific primers (bacterial 16S or cyanobacterial ITS) followed by sequencing using the Sanger method.,"['Energetic', 'Intervene', 'Intervened', 'Intervening', 'Inorganic', 'Interment', 'Intervenes', 'Antigenic', 'Interments', 'Allergenic', 'Endergonic', 'Iatrogenic', 'Interagency', 'Interethnic', 'Intergender', 'Intermedia']",43,... same Sample Name. 16S rRNA and 16S-23S Intergenic Transcribed Spacer (ITS) sequences: 16S...,619,10,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Genome sequencing and genome annotation: Libraries were prepared using Illumina Nextera XT followed by size selection (500 +/- 50 bp).,['Illumine'],43,...notation: Libraries were prepared using Illumina Nextera XT followed by size selection (...,976,8,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Genome sequencing and genome annotation: Libraries were prepared using Illumina Nextera XT followed by size selection (500 +/- 50 bp).,['Next era'],43,... Libraries were prepared using Illumina Nextera XT followed by size selection (500 +/- ...,985,7,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Genome sequencing and genome annotation: Libraries were prepared using Illumina Nextera XT followed by size selection (500 +/- 50 bp).,"['AT', 'IT', 'ST', 'FT', 'LT', 'PT', 'TT', 'BT', 'DT', 'EXT', 'RT', 'GT', 'CT', 'ET', 'HT', 'JT', 'KT', 'MT', 'NT', 'OT', 'OXT', 'T', 'TX', 'UT', 'VT', 'X', 'XFT', 'XL', 'XP', 'XRT', 'XS', 'XTC', 'XTP', 'XE', 'XI', 'YT', 'QT', 'WT', 'XV', 'XX', 'X T', 'TXT', 'XD', 'XR', 'XY']",43,...es were prepared using Illumina Nextera XT followed by size selection (500 +/- 50 ...,993,2,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Genome sequencing and genome annotation: Libraries were prepared using Illumina Nextera XT followed by size selection (500 +/- 50 bp).,"['BP', 'by', 'be', 'up', 'BC', 'HP', 'BNP', 'BT', 'JP', 'NP', 'VP', 'BMP', 'BPA', 'FP', 'GBP', 'bop', 'BPD', 'BPM', 'CBP', 'IBP', 'mp', 'bps', 'IP', 'op', 'ABP', 'AP', 'B', 'BA', 'BAP', 'BB', 'BBP', 'BCP', 'BD', 'BDP', 'BEP', 'BF', 'BFP', 'BGP', 'BHP', 'BJP', 'BKP', 'BLP', 'BM', 'BO', 'BOP', 'BPB', 'BPC', 'BPF', 'BPG', 'BPH', 'BPI', 'BPK', 'BPL', 'BPN', 'BPO', 'BPP', 'BPR', 'BPS', 'BPT', 'BPU', 'BPY', 'BQP', 'BR', 'BRP', 'BS', 'BSP', 'BTP', 'BU', 'BUP', 'BVP', 'BWP', 'BZP', 'Ba', 'Be', 'Bi', 'Bk', 'Br', 'DBP', 'DP', 'EBP', 'GP', 'HBP', 'KP', 'LBP', 'LP', 'MBP', 'MP', 'Np', 'P', 'PP', 'RP', 'SP', 'Sp', 'TBP', 'TP', 'UP', 'WP', 'XP', 'YP', 'b', 'bap', 'bf', 'bi', 'bk', 'bl', 'bpm', 'bu', 'bx', 'hp', 'p', 'pp', 'BG', 'BH', 'BJ', 'BV', 'CP', 'EP', 'RBP', 'bc', 'bhp']",43,... followed by size selection (500 +/- 50 bp). Sequencing was paired-end 150+150 nt ...,1035,2,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Sequencing was paired-end 150+150 nt on Illumina NextSeq 500.,"['NT', 'at', 'it', 'not', 'no', 'St', 'ft', 'net', 'Lt', 'PT', 'TNT', 'TT', 'nut', 'BT', 'DT', 'NP', 'ant', 'nu', 'CNT', 'Nat', 'st', 'NTP', 'NWT', 'NY', 'pt', 'nth', 'nit', 'rt', 'gt', 'ANT', 'AT', 'At', 'BNT', 'CT', 'Ct', 'DNT', 'ET', 'FNT', 'GNT', 'GT', 'HT', 'INT', 'IT', 'It', 'JNT', 'JT', 'KT', 'LNT', 'LT', 'MNT', 'MT', 'Mt', 'N', 'NB', 'NBT', 'NC', 'ND', 'NDT', 'NE', 'NF', 'NFT', 'NG', 'NH', 'NI', 'NJ', 'NK', 'NL', 'NM', 'NMT', 'NO', 'NR', 'NRT', 'NS', 'NST', 'NTC', 'NTD', 'NTL', 'NTR', 'NTV', 'NTW', 'NU', 'NUT', 'NV', 'NVT', 'NW', 'NZ', 'Na', 'Nb', 'Nd', 'Ne', 'Ni', 'No', 'Np', 'ONT', 'OT', 'Ont', 'PNT', 'Pt', 'RNT', 'RT', 'ST', 'T', 'UNT', 'UT', 'Ut', 'VT', 'Vt', 'WNT', 'YT', 'ct', 'ht', 'int', 'kt', 'n', 'qt', 't', 'tn', 'wt', 'ENT', 'FT', 'NCT', 'NLT', 'NTI', 'NTS', 'NTT', 'NYT', 'nm', 'né']",43,... bp). Sequencing was paired-end 150+150 nt on Illumina NextSeq 500. Whole genome a...,1074,2,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Sequencing was paired-end 150+150 nt on Illumina NextSeq 500.,['Illumine'],43,...Sequencing was paired-end 150+150 nt on Illumina NextSeq 500. Whole genome assembly was ...,1080,8,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Sequencing was paired-end 150+150 nt on Illumina NextSeq 500.,['Nexuses'],43,...g was paired-end 150+150 nt on Illumina NextSeq 500. Whole genome assembly was done usi...,1089,7,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Whole genome assembly was done using SPAdes 3.0.0.,"['Spades', 'Spaces', 'Shades', 'Spade', 'Spares', 'Spates', 'Spaded', 'Sades', 'States', 'Space', 'Sales', 'Shares', 'Sides', 'Stages', 'Grades', 'Pages', 'Slaves', 'Speeds', 'Saves', 'Scales', 'Shapes', 'Snakes', 'Spans', 'Spare', 'Blades', 'Pads', 'Shade', 'Slides', 'Spaced', 'Spared', 'Sparse', 'Spices', 'Spider', 'Spiders', 'Spies', 'Spines', 'Stakes', 'Trades', 'Fades', 'Shaded', 'Skates', 'Spake', 'Sparks', 'Spikes', 'Spores', 'Swedes', 'Paces', 'Panes', 'Sages', 'Scares', 'Shakes', 'Spars', 'Spas', 'Spate', 'Spires', 'Spokes', 'Hades', 'Sade', 'Evades', 'Safes', 'Slates', 'Snares', 'Spacer', 'Spasms', 'Spawns', 'Stares', 'Staves', 'Glades', 'Pales', 'Pares', 'Shaves', 'Spacers', 'Spandex', 'Spats', 'Hyades', 'Padres', 'Paves', 'Saxes', 'Shames', 'Spacey', 'Spayed', 'Sprees', 'Wades', 'Jades', 'Scads', 'Spanks', 'Shads', 'Sparer', 'Spuds', 'Sates', 'Spadices', 'Spadix', 'Spams', 'Spathes', 'Spays', 'Spites', 'Lades', 'Pates', 'Sparest', 'Stales', 'EPADESA', 'FADES', 'PACES', 'PAES', 'SADEC', 'SPAD', 'Sames', 'Slakes', 'Spumes', 'SPACs', 'SpaceX', 'Clades', 'iPadOS', 'iPads', 'Padis', 'Shader', 'Shaders']",43,...0. Whole genome assembly was done using SPAdes 3.0.0. Genomes were annotated using IMG...,1139,6,TYPOS,misspelling,75,SingleCellGenomes_Chisholm,"Single cell genomes of Prochlorococcus, Synechococcus, extracellular virus particles, and additional microorganisms from a diverse range of bacterial, archaeal, and viral groups, coming from a diverse set of marine environments: Isolation information and where to access 16S rRNA, genome sequencing, and genome annotation files"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,The MODIS AOD dataset in CMAP is a monthly averaged 1x1 degree gridded dataset.,"['MODES', 'MODS', 'MODISH', 'MIDIS', 'ODIS', 'MOD IS']",4,The MODIS AOD dataset in CMAP is a monthly averag...,4,5,TYPOS,misspelling,64,Modis_AOD_REP,MODIS Aerosol Optical Depth (Reprocessed)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,The MODIS AOD dataset in CMAP is a monthly averaged 1x1 degree gridded dataset.,"['guided', 'graded', 'ridden', 'gilded', 'grilled', 'bridged', 'gripped', 'riddled', 'griddle', 'grieved', 'grinder', 'prided', 'ridged', 'glided', 'prodded', 'skidded', 'bridled', 'girded', 'girdled', 'griddles', 'lidded', 'grinned', 'kidded', 'gritted', 'griped', 'grudged', 'gadded', 'grimed', 'Gridley']",43,...n CMAP is a monthly averaged 1x1 degree gridded dataset. This dataset was generated fro...,63,7,TYPOS,misspelling,64,Modis_AOD_REP,MODIS Aerosol Optical Depth (Reprocessed)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was generated from NASA's MODIS Aqua satellite.,"['MODES', 'MODS', 'MODISH', 'MIDIS', 'ODIS', 'MOD IS']",43,... This dataset was generated from NASA's MODIS Aqua satellite. Aerosol Optical Depth i...,119,5,TYPOS,misspelling,64,Modis_AOD_REP,MODIS Aerosol Optical Depth (Reprocessed)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,The **MODIS MYD08_M3** dataset is a satellite derived level-3 gridded product.,"['MODES', 'MODS', 'MODISH', 'MIDIS', 'ODIS', 'MOD IS']",43,"...e smoke, windblown sand and dust. The **MODIS MYD08_M3** dataset is a satellite deriv...",345,5,TYPOS,misspelling,64,Modis_AOD_REP,MODIS Aerosol Optical Depth (Reprocessed)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,The **MODIS MYD08_M3** dataset is a satellite derived level-3 gridded product.,"['guided', 'graded', 'ridden', 'gilded', 'grilled', 'bridged', 'gripped', 'riddled', 'griddle', 'grieved', 'grinder', 'prided', 'ridged', 'glided', 'prodded', 'skidded', 'bridled', 'girded', 'girdled', 'griddles', 'lidded', 'grinned', 'kidded', 'gritted', 'griped', 'grudged', 'gadded', 'grimed', 'Gridley']",43,... dataset is a satellite derived level-3 gridded product. Monthly AOD values are average...,401,7,TYPOS,misspelling,64,Modis_AOD_REP,MODIS Aerosol Optical Depth (Reprocessed)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,The Sea Surface Salinity dataset in CMAP is the **SMAP\_RSS\_L3\_SSS\_SMI\_8DAY-RUNNINGMEAN\_V3\_70KM\_1** NASA dataset.,"['MAP', 'SOAP', 'SNAP', 'SWAP', 'SAP', 'SMTP', 'SLAP', 'AMAP', 'CMAP', 'SFAP', 'SGMAP', 'SMA', 'SMAC', 'SMCP', 'SMPP', 'SSAP', 'SM AP', 'SMA P', 'IMAP', 'SMP']",43,...rface Salinity dataset in CMAP is the **SMAP\_RSS\_L3\_SSS\_SMI\_8DAY-RUNNINGMEAN\_V...,50,4,TYPOS,misspelling,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This 8-day running mean sea surface salinity product has near-global spatial coverage gridded to \~ 70km x 70km grid cells.,"['guided', 'graded', 'ridden', 'gilded', 'grilled', 'bridged', 'gripped', 'riddled', 'griddle', 'grieved', 'grinder', 'prided', 'ridged', 'glided', 'prodded', 'skidded', 'bridled', 'girded', 'girdled', 'griddles', 'lidded', 'grinned', 'kidded', 'gritted', 'griped', 'grudged', 'gadded', 'grimed', 'Gridley']",43,...roduct has near-global spatial coverage gridded to \~ 70km x 70km grid cells. While a 4...,207,7,TYPOS,misspelling,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,This 8-day running mean sea surface salinity product has near-global spatial coverage gridded to \~ 70km x 70km grid cells.,['70\xa0km'],43,...r-global spatial coverage gridded to \~ 70km x 70km grid cells. While a 40km x 40km ...,221,4,PUNCTUATION,typographical,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,This 8-day running mean sea surface salinity product has near-global spatial coverage gridded to \~ 70km x 70km grid cells.,['70\xa0km'],43,...l spatial coverage gridded to \~ 70km x 70km grid cells. While a 40km x 40km product...,228,4,PUNCTUATION,typographical,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,"While a 40km x 40km product exists, the 70km product has a much higher SNR.",['40\xa0km'],43,"...d to \~ 70km x 70km grid cells. While a 40km x 40km product exists, the 70km product...",253,4,PUNCTUATION,typographical,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,"While a 40km x 40km product exists, the 70km product has a much higher SNR.",['40\xa0km'],43,"... 70km x 70km grid cells. While a 40km x 40km product exists, the 70km product has a ...",260,4,PUNCTUATION,typographical,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,"While a 40km x 40km product exists, the 70km product has a much higher SNR.",['70\xa0km'],43,"...While a 40km x 40km product exists, the 70km product has a much higher SNR. The SSS ...",285,4,PUNCTUATION,typographical,58,SMAP_Ocean_Surface_Salinity,Ocean Surface Salinity (SMAP)
